,index,Row ID,Order Date,Customer ID,Year,First Purchase,Order?,Prev Year?,Customer Classification,YoY Difference
4595,9918,9919.0,2019-09-24,JF-15190,2019,2018,1,1.0,Consistent,-205.0
4596,6695,6696.0,2020-02-12,JF-15190,2020,2018,1,1.0,Consistent,281.0
4597,6696,6697.0,2020-02-12,JF-15190,2020,2018,1,1.0,Consistent,0.0
4598,6697,6698.0,2020-02-12,JF-15190,2020,2018,1,1.0,Consistent,0.0
4599,1336,1337.0,2021-02-04,JF-15190,2021,2018,1,1.0,Consistent,430.0
4600,6140,6141.0,2021-09-07,JF-15190,2021,2018,1,1.0,Consistent,0.0
4601,6141,6142.0,2021-09-07,JF-15190,2021,2018,1,1.0,Consistent,0.0
4602,6142,6143.0,2021-09-07,JF-15190,2021,2018,1,1.0,Consistent,0.0
4603,6143,6144.0,2021-09-07,JF-15190,2021,2018,1,1.0,Consistent,0.0
4604,7371,7372.0,2021-07-01,JF-15190,2021,2018,1,1.0,Consistent,0.0
4605,7372,7373.0,2021-07-01,JF-15190,2021,2018,1,1.0,Consistent,0.0
4606,7373,7374.0,2021-07-01,JF-15190,2021,2018,1,1.0,Consistent,0.0
4607,7374,7375.0,2021-07-01,JF-15190,2021,2018,1,1.0,Consistent,0.0
4608,8807,8808.0,2021-10-26,JF-15190,2021,2018,1,1.0,Consistent,0.0
4609,8808,8809.0,2021-10-26,JF-15190,2021,2018,1,1.0,Consistent,0.0
4610,8809,8810.0,2021-10-26,JF-15190,2021,2018,1,1.0,Consistent,0.0
4611,4676,4677.0,2018-03-14,JF-15295,2018,2018,1,,New,-506.0
4612,4677,4678.0,2018-03-14,JF-15295,2018,2018,1,1.0,Consistent,0.0
4613,4678,4679.0,2018-03-14,JF-15295,2018,2018,1,1.0,Consistent,0.0
4614,4679,4680.0,2018-03-14,JF-15295,2018,2018,1,1.0,Consistent,0.0
4615,4680,4681.0,2018-03-14,JF-15295,2018,2018,1,1.0,Consistent,0.0
4616,10285,,,JF-15295,2019,2018,0,1.0,Sleeping,-205.0
4617,3291,3292.0,2020-10-30,JF-15295,2020,2018,1,0.0,Returning,281.0
4618,7360,7361.0,2020-12-04,JF-15295,2020,2018,1,1.0,Consistent,0.0
4619,7361,7362.0,2020-12-04,JF-15295,2020,2018,1,1.0,Consistent,0.0
4620,7362,7363.0,2020-12-04,JF-15295,2020,2018,1,1.0,Consistent,0.0
4621,2631,2632.0,2021-05-15,JF-15295,2021,2018,1,1.0,Consistent,430.0
4622,2632,2633.0,2021-05-15,JF-15295,2021,2018,1,1.0,Consistent,0.0
4623,2633,2634.0,2021-05-15,JF-15295,2021,2018,1,1.0,Consistent,0.0
4624,5938,5939.0,2021-05-19,JF-15295,2021,2018,1,1.0,Consistent,0.0
4625,5939,5940.0,2021-05-19,JF-15295,2021,2018,1,1.0,Consistent,0.0
4626,3867,3868.0,2019-10-23,JF-15355,2019,2019,1,,New,-2027.0
4627,3868,3869.0,2019-10-23,JF-15355,2019,2019,1,1.0,Consistent,0.0
4628,3869,3870.0,2019-10-23,JF-15355,2019,2019,1,1.0,Consistent,0.0
4629,3870,3871.0,2019-10-23,JF-15355,2019,2019,1,1.0,Consistent,0.0
4630,3871,3872.0,2019-10-23,JF-15355,2019,2019,1,1.0,Consistent,0.0
4631,3872,3873.0,2019-10-23,JF-15355,2019,2019,1,1.0,Consistent,0.0
4632,4172,4173.0,2020-01-07,JF-15355,2020,2019,1,1.0,Consistent,-20.0
4633,4173,4174.0,2020-01-07,JF-15355,2020,2019,1,1.0,Consistent,0.0
4634,4174,4175.0,2020-01-07,JF-15355,2020,2019,1,1.0,Consistent,0.0
4635,725,726.0,2021-09-16,JF-15355,2021,2019,1,1.0,Consistent,154.0
4636,726,727.0,2021-09-16,JF-15355,2021,2019,1,1.0,Consistent,0.0
4637,7064,7065.0,2021-04-02,JF-15355,2021,2019,1,1.0,Consistent,0.0
4638,7240,7241.0,2021-04-23,JF-15355,2021,2019,1,1.0,Consistent,0.0
4639,7241,7242.0,2021-04-23,JF-15355,2021,2019,1,1.0,Consistent,0.0
4640,7242,7243.0,2021-04-23,JF-15355,2021,2019,1,1.0,Consistent,0.0
4641,7738,7739.0,2021-07-30,JF-15355,2021,2019,1,1.0,Consistent,0.0
4642,9365,9366.0,2018-08-22,JF-15415,2018,2018,1,,New,1387.0
4643,9896,9897.0,2018-06-17,JF-15415,2018,2018,1,1.0,Consistent,0.0
4644,7088,7089.0,2019-10-25,JF-15415,2019,2018,1,1.0,Consistent,-205.0
4645,9003,9004.0,2019-05-04,JF-15415,2019,2018,1,1.0,Consistent,0.0
4646,9004,9005.0,2019-05-04,JF-15415,2019,2018,1,1.0,Consistent,0.0
4647,10075,,,JF-15415,2020,2018,0,1.0,Sleeping,281.0
4648,570,571.0,2021-12-28,JF-15415,2021,2018,1,0.0,Returning,430.0
4649,571,572.0,2021-12-28,JF-15415,2021,2018,1,1.0,Consistent,0.0
4650,572,573.0,2021-12-28,JF-15415,2021,2018,1,1.0,Consistent,0.0
4651,573,574.0,2021-12-28,JF-15415,2021,2018,1,1.0,Consistent,0.0
4652,6231,6232.0,2021-11-09,JF-15415,2021,2018,1,1.0,Consistent,0.0
4653,6232,6233.0,2021-11-09,JF-15415,2021,2018,1,1.0,Consistent,0.0
4654,6233,6234.0,2021-11-09,JF-15415,2021,2018,1,1.0,Consistent,0.0
4655,6234,6235.0,2021-11-09,JF-15415,2021,2018,1,1.0,Consistent,0.0
4656,6235,6236.0,2021-11-09,JF-15415,2021,2018,1,1.0,Consistent,0.0
4657,1593,1594.0,2018-10-19,JF-15490,2018,2018,1,,New,-506.0
4658,4552,4553.0,2018-12-27,JF-15490,2018,2018,1,1.0,Consistent,0.0
4659,4553,4554.0,2018-12-27,JF-15490,2018,2018,1,1.0,Consistent,0.0
4660,563,564.0,2019-07-12,JF-15490,2019,2018,1,1.0,Consistent,-205.0
4661,564,565.0,2019-07-12,JF-15490,2019,2018,1,1.0,Consistent,0.0
4662,6225,6226.0,2019-05-10,JF-15490,2019,2018,1,1.0,Consistent,0.0
4663,6226,6227.0,2019-05-10,JF-15490,2019,2018,1,1.0,Consistent,0.0
4664,7005,7006.0,2019-01-11,JF-15490,2019,2018,1,1.0,Consistent,0.0
4665,2884,2885.0,2020-01-30,JF-15490,2020,2018,1,1.0,Consistent,281.0
4666,4723,4724.0,2020-05-22,JF-15490,2020,2018,1,1.0,Consistent,0.0
4667,1531,1532.0,2021-08-31,JF-15490,2021,2018,1,1.0,Consistent,430.0
4668,1532,1533.0,2021-08-31,JF-15490,2021,2018,1,1.0,Consistent,0.0
4669,3409,3410.0,2021-04-30,JF-15490,2021,2018,1,1.0,Consistent,0.0
4670,5424,5425.0,2021-01-20,JF-15490,2021,2018,1,1.0,Consistent,0.0
4671,9922,9923.0,2021-06-05,JF-15490,2021,2018,1,1.0,Consistent,0.0
4672,3265,3266.0,2018-11-10,JF-15565,2018,2018,1,,New,-506.0
4673,3266,3267.0,2018-11-10,JF-15565,2018,2018,1,1.0,Consistent,0.0
4674,4044,4045.0,2019-06-25,JF-15565,2019,2018,1,1.0,Consistent,-205.0
4675,7094,7095.0,2019-09-02,JF-15565,2019,2018,1,1.0,Consistent,0.0
4676,1799,1800.0,2020-08-08,JF-15565,2020,2018,1,1.0,Consistent,281.0
4677,1800,1801.0,2020-08-08,JF-15565,2020,2018,1,1.0,Consistent,0.0
4678,4639,4640.0,2020-11-09,JF-15565,2020,2018,1,1.0,Consistent,0.0
4679,4640,4641.0,2020-11-09,JF-15565,2020,2018,1,1.0,Consistent,0.0
4680,8029,8030.0,2020-10-21,JF-15565,2020,2018,1,1.0,Consistent,0.0
4681,9721,9722.0,2020-02-16,JF-15565,2020,2018,1,1.0,Consistent,0.0
4682,9722,9723.0,2020-02-16,JF-15565,2020,2018,1,1.0,Consistent,0.0
4683,2968,2969.0,2021-06-11,JF-15565,2021,2018,1,1.0,Consistent,430.0
4684,2969,2970.0,2021-06-11,JF-15565,2021,2018,1,1.0,Consistent,0.0
4685,2970,2971.0,2021-06-11,JF-15565,2021,2018,1,1.0,Consistent,0.0
4686,2971,2972.0,2021-06-11,JF-15565,2021,2018,1,1.0,Consistent,0.0
4687,2972,2973.0,2021-06-11,JF-15565,2021,2018,1,1.0,Consistent,0.0
4688,391,392.0,2018-09-21,JG-15115,2018,2018,1,,New,-506.0
4689,392,393.0,2018-09-21,JG-15115,2018,2018,1,1.0,Consistent,0.0
4690,7676,7677.0,2018-08-10,JG-15115,2018,2018,1,1.0,Consistent,0.0
4691,8985,8986.0,2019-03-12,JG-15115,2019,2018,1,1.0,Consistent,-205.0
4692,8986,8987.0,2019-03-12,JG-15115,2019,2018,1,1.0,Consistent,0.0
4693,8987,8988.0,2019-03-12,JG-15115,2019,2018,1,1.0,Consistent,0.0
4694,8988,8989.0,2019-03-12,JG-15115,2019,2018,1,1.0,Consistent,0.0
4695,10055,,,JG-15115,2020,2018,0,1.0,Sleeping,281.0
4696,10056,,,JG-15115,2021,2018,0,0.0,,430.0
4697,5149,5150.0,2018-06-21,JG-15160,2018,2018,1,,New,-506.0
4698,7736,7737.0,2018-05-30,JG-15160,2018,2018,1,1.0,Consistent,0.0
4699,1624,1625.0,2019-12-19,JG-15160,2019,2018,1,1.0,Consistent,-205.0
4700,1625,1626.0,2019-12-19,JG-15160,2019,2018,1,1.0,Consistent,0.0
4701,8661,8662.0,2019-12-05,JG-15160,2019,2018,1,1.0,Consistent,0.0
4702,8662,8663.0,2019-12-05,JG-15160,2019,2018,1,1.0,Consistent,0.0
4703,8663,8664.0,2019-12-05,JG-15160,2019,2018,1,1.0,Consistent,0.0
4704,3008,3009.0,2020-05-12,JG-15160,2020,2018,1,1.0,Consistent,281.0
4705,3592,3593.0,2020-05-12,JG-15160,2020,2018,1,1.0,Consistent,0.0
4706,7125,7126.0,2020-09-27,JG-15160,2020,2018,1,1.0,Consistent,0.0
4707,7126,7127.0,2020-09-27,JG-15160,2020,2018,1,1.0,Consistent,0.0
4708,8740,8741.0,2020-07-24,JG-15160,2020,2018,1,1.0,Consistent,0.0
4709,1877,1878.0,2021-12-29,JG-15160,2021,2018,1,1.0,Consistent,430.0
4710,1878,1879.0,2021-12-29,JG-15160,2021,2018,1,1.0,Consistent,0.0
4711,2459,2460.0,2021-08-15,JG-15160,2021,2018,1,1.0,Consistent,0.0
4712,6435,6436.0,2021-05-27,JG-15160,2021,2018,1,1.0,Consistent,0.0
4713,6436,6437.0,2021-05-27,JG-15160,2021,2018,1,1.0,Consistent,0.0
4714,6437,6438.0,2021-05-27,JG-15160,2021,2018,1,1.0,Consistent,0.0
4715,3755,3756.0,2020-03-03,JG-15310,2020,2020,1,,New,-2289.0
4716,3756,3757.0,2020-03-03,JG-15310,2020,2020,1,1.0,Consistent,0.0
4717,5663,5664.0,2020-07-21,JG-15310,2020,2020,1,1.0,Consistent,0.0
4718,5664,5665.0,2020-07-21,JG-15310,2020,2020,1,1.0,Consistent,0.0
4719,5665,5666.0,2020-07-21,JG-15310,2020,2020,1,1.0,Consistent,0.0
4720,5666,5667.0,2020-07-21,JG-15310,2020,2020,1,1.0,Consistent,0.0
4721,7408,7409.0,2020-05-30,JG-15310,2020,2020,1,1.0,Consistent,0.0
4722,3101,3102.0,2021-12-22,JG-15310,2021,2020,1,1.0,Consistent,51.0
4723,3102,3103.0,2021-12-22,JG-15310,2021,2020,1,1.0,Consistent,0.0
4724,6149,6150.0,2021-12-28,JG-15310,2021,2020,1,1.0,Consistent,0.0
4725,9216,9217.0,2021-11-24,JG-15310,2021,2020,1,1.0,Consistent,0.0
4726,3826,3827.0,2018-07-10,JG-15805,2018,2018,1,,New,1732.0
4727,3878,3879.0,2018-05-04,JG-15805,2018,2018,1,1.0,Consistent,0.0
4728,3879,3880.0,2018-05-04,JG-15805,2018,2018,1,1.0,Consistent,0.0
4729,5395,5396.0,2018-11-18,JG-15805,2018,2018,1,1.0,Consistent,0.0
4730,7441,7442.0,2019-11-16,JG-15805,2019,2018,1,1.0,Consistent,-205.0
4731,479,480.0,2020-06-26,JG-15805,2020,2018,1,1.0,Consistent,281.0
4732,480,481.0,2020-06-26,JG-15805,2020,2018,1,1.0,Consistent,0.0
4733,988,989.0,2021-05-21,JG-15805,2021,2018,1,1.0,Consistent,430.0
4734,989,990.0,2021-05-21,JG-15805,2021,2018,1,1.0,Consistent,0.0
4735,5511,5512.0,2018-02-24,JH-15430,2018,2018,1,,New,-506.0
4736,5512,5513.0,2018-02-24,JH-15430,2018,2018,1,1.0,Consistent,0.0
4737,10145,,,JH-15430,2019,2018,0,1.0,Sleeping,-205.0
4738,10146,,,JH-15430,2020,2018,0,0.0,,281.0
4739,1038,1039.0,2021-11-20,JH-15430,2021,2018,1,0.0,Returning,430.0
4740,1039,1040.0,2021-11-20,JH-15430,2021,2018,1,1.0,Consistent,0.0
4741,5593,5594.0,2021-11-19,JH-15430,2021,2018,1,1.0,Consistent,0.0
4742,8956,8957.0,2021-12-25,JH-15430,2021,2018,1,1.0,Consistent,0.0
4743,8957,8958.0,2021-12-25,JH-15430,2021,2018,1,1.0,Consistent,0.0
4744,4142,4143.0,2018-05-19,JH-15820,2018,2018,1,,New,-506.0
4745,6258,6259.0,2019-03-28,JH-15820,2019,2018,1,1.0,Consistent,-205.0
4746,8462,8463.0,2019-03-09,JH-15820,2019,2018,1,1.0,Consistent,0.0
4747,9285,9286.0,2019-11-21,JH-15820,2019,2018,1,1.0,Consistent,0.0
4748,10252,,,JH-15820,2020,2018,0,1.0,Sleeping,281.0
4749,2168,2169.0,2021-01-27,JH-15820,2021,2018,1,0.0,Returning,430.0
4750,2169,2170.0,2021-01-27,JH-15820,2021,2018,1,1.0,Consistent,0.0
4751,2170,2171.0,2021-01-27,JH-15820,2021,2018,1,1.0,Consistent,0.0
4752,2232,2233.0,2021-09-07,JH-15820,2021,2018,1,1.0,Consistent,0.0
4753,6787,6788.0,2019-09-13,JH-15910,2019,2019,1,,New,-2027.0
4754,6788,6789.0,2019-09-13,JH-15910,2019,2019,1,1.0,Consistent,0.0
4755,6913,6914.0,2019-12-06,JH-15910,2019,2019,1,1.0,Consistent,0.0
4756,217,218.0,2020-10-28,JH-15910,2020,2019,1,1.0,Consistent,-20.0
4757,218,219.0,2020-10-28,JH-15910,2020,2019,1,1.0,Consistent,0.0
4758,6264,6265.0,2020-06-10,JH-15910,2020,2019,1,1.0,Consistent,0.0
4759,303,304.0,2021-11-19,JH-15910,2021,2019,1,1.0,Consistent,154.0
4760,2433,2434.0,2021-05-28,JH-15910,2021,2019,1,1.0,Consistent,0.0
4761,6280,6281.0,2021-12-05,JH-15910,2021,2019,1,1.0,Consistent,0.0
4762,3628,3629.0,2018-09-08,JH-15985,2018,2018,1,,New,1387.0
4763,459,460.0,2019-12-15,JH-15985,2019,2018,1,1.0,Consistent,-205.0
4764,460,461.0,2019-12-15,JH-15985,2019,2018,1,1.0,Consistent,0.0
4765,461,462.0,2019-12-15,JH-15985,2019,2018,1,1.0,Consistent,0.0
4766,9639,9640.0,2019-01-28,JH-15985,2019,2018,1,1.0,Consistent,0.0
4767,4944,4945.0,2020-05-09,JH-15985,2020,2018,1,1.0,Consistent,281.0
4768,4945,4946.0,2020-05-09,JH-15985,2020,2018,1,1.0,Consistent,0.0
4769,4946,4947.0,2020-05-09,JH-15985,2020,2018,1,1.0,Consistent,0.0
4770,5176,5177.0,2020-05-11,JH-15985,2020,2018,1,1.0,Consistent,0.0
4771,206,207.0,2021-01-12,JH-15985,2021,2018,1,1.0,Consistent,430.0
4772,207,208.0,2021-01-12,JH-15985,2021,2018,1,1.0,Consistent,0.0
4773,208,209.0,2021-01-12,JH-15985,2021,2018,1,1.0,Consistent,0.0
4774,209,210.0,2021-01-12,JH-15985,2021,2018,1,1.0,Consistent,0.0
4775,210,211.0,2021-01-12,JH-15985,2021,2018,1,1.0,Consistent,0.0
4776,1295,1296.0,2019-05-25,JH-16180,2019,2019,1,,New,-2027.0
4777,6550,6551.0,2019-01-11,JH-16180,2019,2019,1,1.0,Consistent,0.0
4778,3032,3033.0,2020-11-21,JH-16180,2020,2019,1,1.0,Consistent,-20.0
4779,9315,9316.0,2020-05-04,JH-16180,2020,2019,1,1.0,Consistent,0.0
4780,9316,9317.0,2020-05-04,JH-16180,2020,2019,1,1.0,Consistent,0.0
4781,10170,,,JH-16180,2021,2019,0,1.0,Sleeping,154.0
4782,1037,1038.0,2019-06-13,JJ-15445,2019,2019,1,,New,-134.0
4783,6445,6446.0,2019-05-03,JJ-15445,2019,2019,1,1.0,Consistent,0.0
4784,8161,8162.0,2019-09-28,JJ-15445,2019,2019,1,1.0,Consistent,0.0
4785,8162,8163.0,2019-09-28,JJ-15445,2019,2019,1,1.0,Consistent,0.0
4786,2771,2772.0,2020-03-09,JJ-15445,2020,2019,1,1.0,Consistent,-20.0
4787,9743,9744.0,2020-06-16,JJ-15445,2020,2019,1,1.0,Consistent,0.0
4788,10144,,,JJ-15445,2021,2019,0,1.0,Sleeping,154.0
4789,927,928.0,2019-05-10,JJ-15760,2019,2019,1,,New,-134.0
4790,928,929.0,2019-05-10,JJ-15760,2019,2019,1,1.0,Consistent,0.0
4791,3767,3768.0,2019-08-12,JJ-15760,2019,2019,1,1.0,Consistent,0.0
4792,10123,,,JJ-15760,2020,2019,0,1.0,Sleeping,-20.0
4793,10124,,,JJ-15760,2021,2019,0,0.0,,154.0
4794,9933,9934.0,2018-11-07,JK-15205,2018,2018,1,,New,1387.0
4795,6281,6282.0,2019-11-20,JK-15205,2019,2018,1,1.0,Consistent,-205.0
4796,6282,6283.0,2019-11-20,JK-15205,2019,2018,1,1.0,Consistent,0.0
4797,7845,7846.0,2019-09-27,JK-15205,2019,2018,1,1.0,Consistent,0.0
4798,7846,7847.0,2019-09-27,JK-15205,2019,2018,1,1.0,Consistent,0.0
4799,7191,7192.0,2020-01-10,JK-15205,2020,2018,1,1.0,Consistent,281.0
4800,7192,7193.0,2020-01-10,JK-15205,2020,2018,1,1.0,Consistent,0.0
4801,1706,1707.0,2021-10-30,JK-15205,2021,2018,1,1.0,Consistent,430.0
4802,1707,1708.0,2021-10-30,JK-15205,2021,2018,1,1.0,Consistent,0.0
4803,1708,1709.0,2021-10-30,JK-15205,2021,2018,1,1.0,Consistent,0.0
4804,1709,1710.0,2021-10-30,JK-15205,2021,2018,1,1.0,Consistent,0.0
4805,1710,1711.0,2021-10-30,JK-15205,2021,2018,1,1.0,Consistent,0.0
4806,1711,1712.0,2021-10-30,JK-15205,2021,2018,1,1.0,Consistent,0.0
4807,5342,5343.0,2018-11-21,JK-15325,2018,2018,1,,New,-506.0
4808,5343,5344.0,2018-11-21,JK-15325,2018,2018,1,1.0,Consistent,0.0
4809,10367,,,JK-15325,2019,2018,0,1.0,Sleeping,-205.0
4810,7504,7505.0,2020-01-31,JK-15325,2020,2018,1,0.0,Returning,281.0
4811,9121,9122.0,2021-03-18,JK-15325,2021,2018,1,1.0,Consistent,430.0
4812,3773,3774.0,2018-11-04,JK-15370,2018,2018,1,,New,-506.0
4813,3774,3775.0,2018-11-04,JK-15370,2018,2018,1,1.0,Consistent,0.0
4814,3775,3776.0,2018-11-04,JK-15370,2018,2018,1,1.0,Consistent,0.0
4815,3776,3777.0,2018-11-04,JK-15370,2018,2018,1,1.0,Consistent,0.0
4816,703,704.0,2019-09-04,JK-15370,2019,2018,1,1.0,Consistent,-205.0
4817,1724,1725.0,2019-12-19,JK-15370,2019,2018,1,1.0,Consistent,0.0
4818,1725,1726.0,2019-12-19,JK-15370,2019,2018,1,1.0,Consistent,0.0
4819,1726,1727.0,2019-12-19,JK-15370,2019,2018,1,1.0,Consistent,0.0
4820,8342,8343.0,2020-11-25,JK-15370,2020,2018,1,1.0,Consistent,281.0
4821,9879,9880.0,2020-08-21,JK-15370,2020,2018,1,1.0,Consistent,0.0
4822,2863,2864.0,2021-08-13,JK-15370,2021,2018,1,1.0,Consistent,430.0
4823,2864,2865.0,2021-08-13,JK-15370,2021,2018,1,1.0,Consistent,0.0
4824,2865,2866.0,2021-08-13,JK-15370,2021,2018,1,1.0,Consistent,0.0
4825,2866,2867.0,2021-08-13,JK-15370,2021,2018,1,1.0,Consistent,0.0
4826,4104,4105.0,2021-07-08,JK-15370,2021,2018,1,1.0,Consistent,0.0
4827,4105,4106.0,2021-07-08,JK-15370,2021,2018,1,1.0,Consistent,0.0
4828,4171,4172.0,2021-11-16,JK-15370,2021,2018,1,1.0,Consistent,0.0
4829,2339,2340.0,2018-08-19,JK-15625,2018,2018,1,,New,-506.0
4830,3714,3715.0,2018-08-12,JK-15625,2018,2018,1,1.0,Consistent,0.0
4831,3715,3716.0,2018-08-12,JK-15625,2018,2018,1,1.0,Consistent,0.0
4832,5735,5736.0,2018-06-29,JK-15625,2018,2018,1,1.0,Consistent,0.0
4833,7977,7978.0,2018-05-31,JK-15625,2018,2018,1,1.0,Consistent,0.0
4834,7978,7979.0,2018-05-31,JK-15625,2018,2018,1,1.0,Consistent,0.0
4835,6185,6186.0,2019-07-08,JK-15625,2019,2018,1,1.0,Consistent,-205.0
4836,7335,7336.0,2019-12-25,JK-15625,2019,2018,1,1.0,Consistent,0.0
4837,7336,7337.0,2019-12-25,JK-15625,2019,2018,1,1.0,Consistent,0.0
4838,10262,,,JK-15625,2020,2018,0,1.0,Sleeping,281.0
4839,2279,2280.0,2021-10-30,JK-15625,2021,2018,1,0.0,Returning,430.0
4840,2280,2281.0,2021-10-30,JK-15625,2021,2018,1,1.0,Consistent,0.0
4841,2281,2282.0,2021-10-30,JK-15625,2021,2018,1,1.0,Consistent,0.0
4842,5640,5641.0,2018-09-23,JK-15640,2018,2018,1,,New,-506.0
4843,8574,8575.0,2018-09-19,JK-15640,2018,2018,1,1.0,Consistent,0.0
4844,179,180.0,2019-12-15,JK-15640,2019,2018,1,1.0,Consistent,-205.0
4845,5081,5082.0,2019-12-18,JK-15640,2019,2018,1,1.0,Consistent,0.0
4846,5860,5861.0,2019-04-29,JK-15640,2019,2018,1,1.0,Consistent,0.0
4847,5973,5974.0,2019-12-25,JK-15640,2019,2018,1,1.0,Consistent,0.0
4848,7727,7728.0,2019-03-16,JK-15640,2019,2018,1,1.0,Consistent,0.0
4849,8409,8410.0,2019-11-12,JK-15640,2019,2018,1,1.0,Consistent,0.0
4850,10024,,,JK-15640,2020,2018,0,1.0,Sleeping,281.0
4851,3568,3569.0,2021-03-07,JK-15640,2021,2018,1,0.0,Returning,430.0
4852,3569,3570.0,2021-03-07,JK-15640,2021,2018,1,1.0,Consistent,0.0
4853,3570,3571.0,2021-03-07,JK-15640,2021,2018,1,1.0,Consistent,0.0
4854,3571,3572.0,2021-03-07,JK-15640,2021,2018,1,1.0,Consistent,0.0
4855,4491,4492.0,2018-01-12,JK-15730,2018,2018,1,,New,-506.0
4856,4492,4493.0,2018-01-12,JK-15730,2018,2018,1,1.0,Consistent,0.0
4857,4493,4494.0,2018-01-12,JK-15730,2018,2018,1,1.0,Consistent,0.0
4858,4494,4495.0,2018-01-12,JK-15730,2018,2018,1,1.0,Consistent,0.0
4859,7298,7299.0,2018-11-18,JK-15730,2018,2018,1,1.0,Consistent,0.0
4860,7299,7300.0,2018-11-18,JK-15730,2018,2018,1,1.0,Consistent,0.0
4861,7300,7301.0,2018-11-18,JK-15730,2018,2018,1,1.0,Consistent,0.0
4862,7301,7302.0,2018-11-18,JK-15730,2018,2018,1,1.0,Consistent,0.0
4863,7302,7303.0,2018-11-18,JK-15730,2018,2018,1,1.0,Consistent,0.0
4864,1005,1006.0,2019-11-13,JK-15730,2019,2018,1,1.0,Consistent,-205.0
4865,4957,4958.0,2019-03-20,JK-15730,2019,2018,1,1.0,Consistent,0.0
4866,4958,4959.0,2019-03-20,JK-15730,2019,2018,1,1.0,Consistent,0.0
4867,792,793.0,2020-05-20,JK-15730,2020,2018,1,1.0,Consistent,281.0
4868,3499,3500.0,2020-09-29,JK-15730,2020,2018,1,1.0,Consistent,0.0
4869,3500,3501.0,2020-09-29,JK-15730,2020,2018,1,1.0,Consistent,0.0
4870,3501,3502.0,2020-09-29,JK-15730,2020,2018,1,1.0,Consistent,0.0
4871,4180,4181.0,2021-07-10,JK-15730,2021,2018,1,1.0,Consistent,430.0
4872,5858,5859.0,2021-03-09,JK-15730,2021,2018,1,1.0,Consistent,0.0
4873,7282,7283.0,2021-06-22,JK-15730,2021,2018,1,1.0,Consistent,0.0
4874,9801,9802.0,2021-09-29,JK-15730,2021,2018,1,1.0,Consistent,0.0
4875,6611,6612.0,2019-04-21,JK-16090,2019,2019,1,,New,-2027.0
4876,6612,6613.0,2019-04-21,JK-16090,2019,2019,1,1.0,Consistent,0.0
4877,6613,6614.0,2019-04-21,JK-16090,2019,2019,1,1.0,Consistent,0.0
4878,6614,6615.0,2019-04-21,JK-16090,2019,2019,1,1.0,Consistent,0.0
4879,10371,,,JK-16090,2020,2019,0,1.0,Sleeping,-20.0
4880,5530,5531.0,2021-02-12,JK-16090,2021,2019,1,0.0,Returning,154.0
4881,5784,5785.0,2021-02-10,JK-16090,2021,2019,1,1.0,Consistent,0.0
4882,5785,5786.0,2021-02-10,JK-16090,2021,2019,1,1.0,Consistent,0.0
4883,5786,5787.0,2021-02-10,JK-16090,2021,2019,1,1.0,Consistent,0.0
4884,5787,5788.0,2021-02-10,JK-16090,2021,2019,1,1.0,Consistent,0.0
4885,7276,7277.0,2018-02-11,JK-16120,2018,2018,1,,New,1387.0
4886,1615,1616.0,2019-10-08,JK-16120,2019,2018,1,1.0,Consistent,-205.0
4887,1616,1617.0,2019-10-08,JK-16120,2019,2018,1,1.0,Consistent,0.0
4888,1617,1618.0,2019-10-08,JK-16120,2019,2018,1,1.0,Consistent,0.0
4889,2127,2128.0,2019-04-10,JK-16120,2019,2018,1,1.0,Consistent,0.0
4890,2128,2129.0,2019-04-10,JK-16120,2019,2018,1,1.0,Consistent,0.0
4891,1381,1382.0,2020-03-09,JK-16120,2020,2018,1,1.0,Consistent,281.0
4892,2252,2253.0,2020-04-15,JK-16120,2020,2018,1,1.0,Consistent,0.0
4893,3504,3505.0,2020-12-18,JK-16120,2020,2018,1,1.0,Consistent,0.0
4894,6370,6371.0,2020-11-21,JK-16120,2020,2018,1,1.0,Consistent,0.0
4895,3859,3860.0,2021-02-17,JK-16120,2021,2018,1,1.0,Consistent,430.0
4896,3860,3861.0,2021-02-17,JK-16120,2021,2018,1,1.0,Consistent,0.0
4897,4699,4700.0,2021-11-05,JK-16120,2021,2018,1,1.0,Consistent,0.0
4898,4700,4701.0,2021-11-05,JK-16120,2021,2018,1,1.0,Consistent,0.0
4899,4701,4702.0,2021-11-05,JK-16120,2021,2018,1,1.0,Consistent,0.0
4900,4702,4703.0,2021-11-05,JK-16120,2021,2018,1,1.0,Consistent,0.0
4901,7917,7918.0,2021-04-09,JK-16120,2021,2018,1,1.0,Consistent,0.0
4902,3193,3194.0,2018-01-09,JL-15130,2018,2018,1,,New,-506.0
4903,3194,3195.0,2018-01-09,JL-15130,2018,2018,1,1.0,Consistent,0.0
4904,9029,9030.0,2018-07-18,JL-15130,2018,2018,1,1.0,Consistent,0.0
4905,10310,,,JL-15130,2019,2018,0,1.0,Sleeping,-205.0
4906,3234,3235.0,2020-04-24,JL-15130,2020,2018,1,0.0,Returning,281.0
4907,4350,4351.0,2021-11-04,JL-15130,2021,2018,1,1.0,Consistent,430.0
4908,4351,4352.0,2021-11-04,JL-15130,2021,2018,1,1.0,Consistent,0.0
4909,8086,8087.0,2021-04-28,JL-15130,2021,2018,1,1.0,Consistent,0.0
4910,8949,8950.0,2021-12-22,JL-15130,2021,2018,1,1.0,Consistent,0.0
